"Year","Player","Age","Position","School","Height","Weight","BMI","SpeedScore","FortyDash","Vertical","Bench","BroadJump","ThreeCone","Shuttle"
"2002","Andre' Davis","22.73","WR","Virginia Tech","73","194","25.59","101.66","4.42","39.5","","123","6.77","4.1"
"2002","Kori Dickerson","23.25","RB","USC","76","240","29.21","94.29","4.75","34","22","116","7.34","4.51"
"2002","Brandon Doman","","QB","BYU","74","210","26.96","78.46","4.81","32.5","","106","6.9","4.08"
"2002","T.J. Duckett","21.05","RB","Michigan State","72","254","34.44","129.55","4.45","","","","",""
"2002","Omar Easy","24.35","RB","Penn State","73","244","32.19","115.88","4.53","40","21","123","7.25","4.12"
"2002","Antwaan Randle El","22.55","WR","Indiana","70","191","27.4","90.13","4.49","","","","",""
"2002","R.J. English","","WR","Pittsburgh","74","211","27.09","99.81","4.55","37.5","","121","7.03","4.11"
"2002","Randy Fasani","23.47","QB","Stanford","75","224","28","86.54","4.77","31.5","","106","6.75","3.87"
"2002","Tony Fisher","22.4","RB","Notre Dame","73","226","29.81","95.85","4.66","41.5","21","126","7","4.13"
"2002","Little John Flowers","","RB","Michigan State","71","214","29.84","86.23","4.72","34","19","110","7.09","4.08"
"2002","Delvon Flowers","","RB","Arizona State","71","200","27.89","84.1","4.67","35.5","15","117","",""
"2002","DeShaun Foster","22.15","RB","UCLA","73","222","29.29","101.79","4.57","35.5","20","119","6.82","4.16"
"2002","Jabar Gaffney","21.26","WR","Florida","73","193","25.46","89.27","4.56","","","","6.87","4.06"
"2002","Paris Gaines","","RB","Fresno State","72","228","30.92","95.87","4.67","","14","","",""
"2002","David Garrard","24.06","QB","East Carolina","74","235","30.17","87.08","4.82","33.5","","111","7.35","4.26"
"2002","David Givens","21.55","WR","Notre Dame","72","217","29.43","99","4.56","40.5","","126","6.82","4.13"
"2002","Lamar Gordon","22.16","RB","North Dakota State","73","214","28.23","99.86","4.55","34","16","119","",""
"2002","Daniel Graham","23.3","TE","Colorado","75","248","30.99","105.05","4.64","36","","118","",""
"2002","William Green","22.22","RB","Boston Col.","72","221","29.97","98.72","4.6","42","27","121","",""
"2002","Joe Hall","","RB","Kansas State","74","271","34.79","88.83","4.97","28","22","107","",""
"2002","Ryan Hannam","22.03","TE","New Mexico","74","251","32.22","100.5","4.69","30.5","18","113","7.07","4.21"
"2002","Joey Harrington","23.38","QB","Oregon","76","215","26.17","75.2","4.89","32","","112","7","4.21"
"2002","Levron Williams","","RB","Indiana","75","224","28","95","4.66","","16","","",""
"2002","Herb Haygood","24.18","WR","Michigan State","71","193","26.92","95.74","4.45","33","","114","6.65","4.26"
"2002","Verron Haynes","23.05","RB","Georgia","70","224","32.14","85.82","4.78","31.5","25","117","7.27","4.08"
"2002","Ennis Haywood","","RB","Iowa State","70","218","31.28","84.93","4.76","35","12","112","7.08","4.14"
"2002","Keith Heinrich","22.97","TE","SMU","77","255","30.24","99.29","4.77","35","21","120","6.87","4.1"
"2002","Leonard Henry","24.17","RB","East Carolina","73","206","27.18","94.46","4.57","35","26","113","7.11","4.29"
"2002","Maurice Hicks","23.62","RB","North Carolina A&T","70","200","28.69","86.3","4.64","","19","","",""
"2002","Kahlil Hill","22.97","WR","Iowa","74","200","25.68","86.73","4.65","35","","","",""
"2002","Javin Hunter","21.82","WR","Notre Dame","71","186","25.94","90.63","4.47","41","","129","6.84","4.04"
"2002","Dameon Hunter","23.05","RB","Utah","71","219","30.54","91.3","4.68","30.5","","113","",""
"2002","Ron Johnson","21.79","WR","Minnesota","74","225","28.89","93.48","4.7","34.5","","118","7.12","4.02"
"2002","Kyle Johnson","23.22","RB","Syracuse","73","242","31.92","95.88","4.74","34","22","119","7.4","4.35"
"2002","Emmett Johnson","","WR","Virginia Tech","74","205","26.32","105.99","4.45","39","","122","7.15","4.1"
"2002","Doug Jolley","23.18","TE","BYU","76","251","30.55","111.53","4.6","38","18","117","6.9","4.18"
"2002","Terry Jones","22.26","TE","Alabama","75","265","33.12","98.83","4.79","33.5","20","111","7.43","4.43"
"2002","Daryl Jones","23.09","WR","Miami (FL)","69","180","26.58","95.03","4.35","","","","",""
"2002","Kurt Kittner","22.12","QB","Illinois","74","221","28.37","79.23","4.86","27","","100","7.34","4.5"
"2002","Ashley Lelie","22.05","WR","Hawaii","75","197","24.62","99.6","4.49","","","","",""
"2002","Devin Lewis","","WR","Southern","74","205","26.32","97.83","4.54","38.5","","111","",""
"2002","Aaron Lockett","","WR","Kansas State","67","155","24.27","82.45","4.31","35","","119","6.84","4.11"
"2002","Chris Luzar","23.06","TE","Virginia","79","270","30.41","108.77","4.76","32.5","22","115","6.84","4.17"
"2002","Jamar Martin","21.9","RB","Ohio State","71","245","34.17","85.7","4.89","32","23","108","7.53","4.34"
"2002","Lee Mays","23.47","WR","Texas-El Paso","73","190","25.06","88.66","4.55","32.5","","119","7.08","4.17"
"2002","Jason McAddley","22.61","WR","Alabama","73","203","26.78","101.69","4.47","36.5","","123","6.83","4.09"
"2002","Eric McCoo","21.5","RB","Penn State","70","214","30.7","99.86","4.55","32.5","14","112","",""
"2002","Josh McCown","22.67","QB","SMU","76","221","26.9","99.58","4.59","38.5","","120","6.85","3.9"
"2002","Ivory McCoy","","TE","Michigan State","76","240","29.21","107.57","4.59","35","25","113","7.3","4.24"
"2002","Randy McMichael","22.69","TE","Georgia","75","247","30.87","85.51","4.88","29.5","18","112","7.58","4.28"
"2002","Dicenzo Miller","","RB","Mississippi State","70","215","30.85","72.79","4.93","31","8","107","7.25","4.39"
"2002","Freddie Milons","","WR","Alabama","70","190","27.26","88.07","4.51","33.5","","117","6.84",""
"2002","Dave Minnich","","RB","Washington State","71","218","30.4","92.46","4.66","33.5","12","117","",""
"2002","Maurice Morris","22.26","RB","Oregon","71","208","29.01","98.79","4.53","38.5","23","119","",""
"2002","Larry Ned","23.54","RB","San Diego State","71","219","30.54","96.14","4.62","34.5","15","120","7.12",""
"2002","David Neill","","QB","Nevada","75","206","25.75","68.62","4.95","30","","108","7.28","4.44"
"2002","Kendall Newson","22","WR","Middle Tennessee State","74","200","25.68","83.81","4.69","33.5","","117","6.87","4.27"
"2002","Josh Norman","21.61","TE","Oklahoma","74","236","30.3","97.78","4.65","32","18","115","",""
"2002","Donnie O'Neal","","WR","Arizona State","73","191","25.2","91.52","4.52","38","","126","6.9",""
"2002","J.T. O'Sullivan","22.53","QB","California-Davis","74","223","28.63","78.64","4.88","29","","107","7.46","4.28"
"2002","John Owens","22.15","TE","Notre Dame","75","265","33.12","100.5","4.77","38.5","21","117","",""
"2002","Justin Peelle","22.98","TE","Oregon","76","255","31.04","99.66","4.75","29","21","110","7.34","4.29"
"2002","Adrian Peterson","22.68","RB","Georgia Southern","70","214","30.7","89.22","4.68","34","14","119","7.59","4.6"
"2002","Brian Poli-Dixon","","WR","UCLA","77","210","24.9","109.98","4.48","","","","",""
"2002","Clinton Portis","20.51","RB","Miami (FL)","71","204","28.45","106.9","4.42","","","","",""
"2002","Patrick Ramsey","23.06","QB","Tulane","74","219","28.11","58.1","5.24","33.5","","112","7.12","4.09"
"2002","Pete Rebstock","","WR","Colorado State","69","190","28.06","87.59","4.5","","","","",""
"2002","Tellis Redmon","","RB","Minnesota","71","210","29.29","92.99","4.61","32","20","113","7.08","4.14"
"2002","Josh Reed","21.85","WR","LSU","70","210","30.13","94.8","4.54","","","","",""
"2002","Robert Royal","22.81","TE","LSU","77","253","30","83.58","4.97","31","14","114","7.37","4.27"
"2002","Cliff Russell","23.07","WR","Utah","71","185","25.8","99.58","4.36","","","","",""
"2002","Jake Schifino","22.31","WR","Akron","73","200","26.38","98.42","4.49","","","","",""
"2002","Matt Schobel","23.34","TE","TCU","77","263","31.18","","","34.5","","","",""
"2002","Josh Scobey","22.24","RB","Kansas State","71","218","30.4","114.23","4.42","40.5","21","124","6.96","3.93"
"2002","Jeremy Shockey","21.55","TE","Miami (FL)","77","255","30.24","110.89","4.64","","","","",""
"2002","Derek Smith","","TE","Kentucky","76","271","32.98","93.53","4.9","28.5","16","112","7.46","4.38"
"2002","Charles Stackhouse","21.9","RB","Mississippi","74","252","32.35","85.32","4.93","29","20","111","7.63","4.53"
"2002","Luke Staley","","RB","BYU","73","227","29.95","118.95","4.42","","","","",""
"2002","Donte' Stallworth","21.32","WR","Tennessee","72","197","26.72","122.53","4.22","","","","",""
"2002","Travis Stephens","23.7","RB","Tennessee","68","194","29.49","86.66","4.6","32","15","121","",""
"2002","Jerramy Stevens","22.31","TE","Washington","79","265","29.85","105.86","4.77","","","","",""
"2002","Lawrence Story","","WR","Jackson State","77","205","24.31","94.11","4.63","33.5","","114","7.06","4.16"
"2002","Tim Stratton","","TE","Purdue","76","251","30.55","81.85","4.97","27","15","101","",""
"2002","Chester Taylor","22.45","RB","Toledo","71","213","29.7","96.82","4.58","33","22","114","",""
"2002","T.C. Taylor","","WR","Jackson State","76","219","26.65","94.25","4.69","31","","114","7.59","4.25"
"2002","Lew Thomas","","RB","Vanderbilt","69","210","31.01","94.62","4.59","36","17","115","6.87","4.21"
"2002","Ryan Tolhurst","","WR","Richmond","71","196","27.33","93.81","4.49","38","","123","6.65","3.88"
"2002","Javon Walker","23.39","WR","Florida State","75","210","26.25","117.24","4.38","39.5","","128","6.86","4.05"
"2002","Marquise Walker","","WR","Michigan","74","219","28.11","96.62","4.63","","","","",""
"2002","Jonathan Wells","22.63","RB","Ohio State","73","243","32.06","116.43","4.52","","","","",""
"2002","Brian Westbrook","22.51","RB","Villanova","68","200","30.41","91.71","4.57","37","26","118","7.09",""
"2002","Ricky Williams","23.52","RB","Texas Tech","67","190","29.75","95.18","4.47","32.5","19","110","",""
"2002","Tracey Wistrom","","TE","Nebraska","76","245","29.82","83.19","4.92","33.5","17","116","7.09","4.1"
"2002","Greg Zolman","","QB","Vanderbilt","74","220","28.24","74.48","4.93","34","","112","7.08","4.14"
"2003","Sam Aiken","22.22","WR","North Carolina","74","209","26.83","95.46","4.59","39.5","","121","7.22",""
"2003","Paul Arnold","","WR","Washington","73","213","28.1","101.16","4.53","40.5","","131","6.84","4.11"
"2003","B.J. Askew","22.55","RB","Michigan","74","241","30.94","107.65","4.6","","","","",""
"2003","Brad Banks","","QB","Iowa","71","201","28.03","84.52","4.67","33.5","","112","",""
"2003","Arnaz Battle","23.04","WR","Notre Dame","73","217","28.63","98.63","4.58","35","","117","6.74","4.06"
"2003","Santonio Beard","","RB","Alabama","72","222","30.11","97.46","4.62","31.5","","119","",""
"2003","Ronald Bellamy","21.19","WR","Michigan","72","208","28.21","94.07","4.57","30.5","","119","7.38","4.1"
"2003","Sean Berton","23.35","TE","North Carolina State","76","279","33.96","87.41","5.02","31","","107","7.18","4.35"
"2003","Josh Blankenship","","QB","Tulsa","74","211","27.09","59.53","5.16","28.5","","103","7.59","4.42"
"2003","Anquan Boldin","22.42","WR","Florida State","73","216","28.49","87.04","4.72","33.5","","114","7.35","4.33"
"2003","Kyle Boller","21.72","QB","California","75","234","29.24","103.62","4.61","35.5","","117","7.2","4.02"
"2003","Chris Brown","21.88","RB","Colorado","75","220","27.5","111.2","4.46","","","","",""
"2003","D. Bryant","","QB","Duke","74","218","27.99","87.1","4.73","35.5","","114","7.36","4.4"
"2003","Jamal Burke","","WR","Boston Col.","72","204","27.66","93.07","4.56","36","","119","7.2","4.13"
"2003","Nate Burleson","21.55","WR","Nevada","72","197","26.72","93.93","4.51","42.5","","126","6.96","4.16"
"2003","Mike Bush","","WR","Washington State","77","198","23.48","85.6","4.7","","","115","7.42","4.28"
"2003","Tyrone Calico","22.32","WR","Middle Tennessee State","76","223","27.14","130.88","4.34","38","","127","6.73","4.26"
"2003","Kerry Carter","22.21","RB","Stanford","74","238","30.55","105.39","4.61","36","20","118","7.29","4.39"
"2003","Dallas Clark","23.73","TE","Iowa","75","257","32.12","107.92","4.65","37.5","","123","",""
"2003","Avon Cobourne","24","RB","West Virginia","67","205","32.1","84.02","4.7","31.5","21","112","7.21","4.18"
"2003","Dan Curley","24.87","TE","East. Washington","76","254","30.91","109.97","4.63","35.5","17","118","7.47","4.53"
"2003","Kevin Curtis","24.64","WR","Utah State","71","186","25.94","94.8","4.42","36","","122","6.76","3.99"
"2003","Chris Davis","23.33","RB","Syracuse","71","235","32.77","108.7","4.56","38.5","21","116","7.25","4.37"
"2003","Dahrran Diedrick","24.15","RB","Nebraska","72","228","30.92","100.09","4.62","37","19","117","7.32","4.44"
"2003","Ken Dorsey","21.87","QB","Miami (FL)","77","208","24.66","85.25","4.7","","","","",""
"2003","Brandon Drumm","","RB","Colorado","73","233","30.74","94.69","4.71","32.5","21","113","7.18","4.29"
"2003","LaTarence Dunbar","22.56","WR","TCU","71","196","27.33","91.34","4.52","34","","122","7.41","4.35"
"2003","Terrence Edwards","23.85","WR","Georgia","72","176","23.87","84.66","4.5","","","","",""
"2003","Justin Fargas","23.11","RB","USC","73","219","28.89","122.33","4.35","","27","137","",""
"2003","Doug Gabriel","22.52","WR","Central Florida","74","213","27.34","103.46","4.52","35.5","","116","7.05","4.16"
"2003","Justin Gage","22.11","WR","Missouri","76","217","26.41","115.22","4.45","","","","",""
"2003","Ahmaad Galloway","","RB","Alabama","72","223","30.24","95.39","4.65","","22","","",""
"2003","Talman Gardner","22.99","WR","Florida State","73","205","27.04","105.5","4.44","34.5","","116","7.54","4.43"
"2003","Jason Gesser","","QB","Washington State","73","205","27.04","72.89","4.87","","","","",""
"2003","Earnest Graham","23.14","RB","Florida","69","225","33.22","109.74","4.5","","22","","",""
"2003","Quentin Griffin","22.15","RB","Oklahoma","67","195","30.54","96.82","4.48","38","21","123","","4.08"
"2003","Justin Griffith","22.62","RB","Mississippi State","71","232","32.35","104.54","4.59","32","29","113","7.73","4.68"
"2003","Rex Grossman","22.53","QB","Florida","73","217","28.63","66.2","5.06","","","","",""
"2003","Dwone Hicks","21.86","RB","Middle Tennessee State","70","222","31.85","99.16","4.6","34","29","115","7.38","4.42"
"2003","Zach Hilton","22.68","TE","North Carolina","80","262","28.78","100.82","4.83","35","24","112","7.26","4.33"
"2003","Ryan Hoag","","WR","Gustavus Adolphus","74","200","25.68","98.01","4.51","38","","125","6.72","3.95"
"2003","Keenan Howry","21.72","WR","Oregon","70","178","25.54","78.95","4.56","31.5","","114","7.34","4.28"
"2003","Taylor Jacobs","21.77","WR","Florida","72","205","27.8","105.95","4.42","","","","",""
"2003","Teyo Johnson","21.27","WR","Stanford","77","247","29.29","115.37","4.61","33.5","","","",""
"2003","Robert Johnson","22.71","TE","Auburn","78","278","32.12","93.79","4.96","33.5","18","115","7.15","4.47"
"2003","Larry Johnson","23.3","RB","Penn State","73","228","30.08","116.29","4.45","","19","","",""
"2003","Jeremi Johnson","22.5","RB","Indiana","71","260","36.26","90.2","4.9","29","20","103","",""
"2003","Bryant Johnson","22","WR","Penn State","74","214","27.47","99.47","4.57","","","","",""
"2003","Bethel Johnson","24.07","WR","Texas A&M","71","201","28.03","106.23","4.38","38.5","","127","",""
"2003","Andre Johnson","21.65","WR","Miami (FL)","74","230","29.53","123.29","4.41","39","","132","",""
"2003","Bennie Joppru","23.17","TE","Michigan","76","272","33.11","103.66","4.78","30.5","19","109","",""
"2003","Kareem Kelly","","WR","USC","72","186","25.22","96.13","4.42","35","","125","7.51","4.24"
"2003","Kliff Kingsbury","23.58","QB","Texas Tech","75","213","26.62","82.29","4.77","30","","101","6.92","4.1"
"2003","Donald Lee","22.51","TE","Mississippi State","75","249","31.12","90.58","4.82","39","26","120","7.42","4.42"
"2003","Byron Leftwich","23.14","QB","Marshall","77","241","28.58","87.11","4.85","","","","",""
"2003","Brandon Lloyd","21.67","WR","Illinois","72","184","24.95","79.67","4.62","36","","","",""
"2003","Tom Lopienski","23.73","RB","Notre Dame","72","246","33.36","96.65","4.75","34","24","111","7.53","4.24"
"2003","Malaefou MacKenzie","23.62","RB","USC","70","233","33.43","97.98","4.67","","","","",""
"2003","Nick Maddox","22.23","RB","Florida State","71","211","29.43","90.26","4.65","33.5","18","115","7.33","4.5"
"2003","Adrian Madise","22.95","WR","TCU","71","215","29.98","102.9","4.49","32","","119","7.32","4.26"
"2003","Reno Mahe","22.76","WR","BYU","69","198","29.24","78.03","4.68","32","","109","7.27","4.23"
"2003","Sultan McCullough","23.06","RB","USC","71","202","28.17","99.4","4.49","","27","","",""
"2003","Shaun McDonald","21.73","WR","Arizona State","68","169","25.69","81.75","4.43","","","","",""
"2003","Willis McGahee","21.37","RB","Miami (FL)","72","223","30.24","113.74","4.45","","","","",""
"2003","Billy McMullen","22.99","WR","Virginia","76","210","25.56","96.81","4.61","","","","",""
"2003","Cecil Moore","","WR","East Tennessee State","73","210","27.7","93.8","4.6","38","","124","7.03","4.23"
"2003","Casey Moore","","RB","Stanford","74","240","30.81","102.67","4.65","32.5","22","114","7.29","4.26"
"2003","Carl Morris","","WR","Harvard","75","214","26.75","94.05","4.65","33.5","","116","6.93","4.09"
"2003","Ovie Mughelli","22.74","RB","Wake Forest","73","255","33.64","101.89","4.73","31.5","","114","7.78","4.32"
"2003","Spencer Nead","25.34","TE","BYU","76","259","31.52","92.36","4.86","28.5","19","102","7.37","4.34"
"2003","Kassim Osgood","22.79","WR","San Diego State","77","208","24.66","91.47","4.68","31","","122","7.19","4.44"
"2003","Carson Palmer","23.19","QB","USC","77","232","27.51","99.24","4.65","","","","",""
