Player,Team,POS,Draft Year,GP,TM TAR,TM PA ATT,TM OPP,TM Snaps,TM Air YDs,Snaps,Snap %,OPP Share,Weight OPP,Pass Comp,Pass ATT,Pass Yards,Pass TDs,Pass INT,Comp %,TD Rate,Yards/ ATT,AY/A,Passing Air Yards,Completed Air Yards,aDOT,QB Rating,CPOE,Rush ATT,Rush Yards,Rush TDs,TD Rate,YPC,Evaded Tackles,Big Runs,Juke Rate,GL ATT,FUM,REC,Targets,Target Share,RZ Targets,Catch Rate,Routes,Yards/ Route,REC Yards,Yards/REC,Yards/ Target,Air Yards/ Target,REC TDs,TD Rate,YDs/TM Pass ATT,Air Yards,Air Yards MS,WOPR,RACR,YAC,Touches,SCRIM Yards,SCRIM TDs,SCRIM YDs/Play,Fantasy Points,FPOE,PPR Rank
Travis Homer,SEA,RB,2019,1,36,37,27,68,260,7,10.3%,3.7%,0.6,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,4,0,0.0%,4.0,0,0,0.0%,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,1,4,0,0.06,0.4,0.0,61
Travis Kelce,KC,TE,2013,1,47,47,27,66,338,50,75.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,8,12,25.5%,0,67%,0,-,109,13.6,9.1,7.0,1,12.5%,2.32,84,24.9%,0.56,1.30,49,8,109,1,1.65,24.9,5.9,1
Tre'Quan Smith,NO,WR,2018,1,41,41,35,74,190,58,78.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,7,17.1%,0,71%,0,-,43,8.6,6.1,11.7,0,0.0%,1.05,82,43.2%,0.56,0.52,8,5,43,0,0.58,9.3,-1.7,43
Trent Taylor,SF,WR,2017,1,40,41,25,70,291,35,50.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,3,4,10.0%,0,75%,0,-,32,10.7,8.0,5.0,0,0.0%,0.78,20,6.9%,0.20,1.60,14,3,32,0,0.46,6.2,-0.1,56
Troymaine Pope,LAC,RB,2016,1,41,44,48,87,318,25,28.7%,35.4%,16.9,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,10,67,0,0.0%,6.7,-,-,-,-,0,5,7,17.1%,-,71%,-,-,28,5.6,4.0,-2.4,0,0.0%,0.64,-17,-5.3%,0.22,-1.65,31,15,95,0,1.09,14.5,0.0,14
Tua Tagovailoa,MIA,QB,2020,1,22,22,30,49,118,49,100.0%,-,-,12,22,93,1,0,54.5%,4.5%,4.2,5.1,118,46,5.4,80.3,-16.7,2,0,0,0.0%,0.0,-,-,-,-,1,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,2,0,0,0.00,5.7,-3.5,28
TY Hilton,IND,WR,2012,1,34,34,46,77,224,28,36.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,2,5.9%,0,100%,0,-,9,4.5,4.5,0.5,0,0.0%,0.26,1,0.4%,0.09,9.00,8,2,9,0,0.12,2.9,-0.3,73
Ty Montgomery,NO,RB,2015,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Tyler Boyd,CIN,WR,2016,1,35,37,34,73,225,55,75.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,2,9,0,0.0%,4.5,-,-,-,-,0,6,7,20.0%,0,86%,0,-,67,11.2,9.6,7.3,1,16.7%,1.81,51,22.7%,0.46,1.31,21,8,76,1,1.04,19.6,6.6,15
Tyler Eifert,JAC,TE,2013,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Tyler Ervin,GB,RB,2016,1,39,41,30,75,311,20,26.7%,10.0%,4.8,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,0.0%,0,0,1,3,7.7%,0,33%,0,-,7,7.0,2.3,-4.0,0,0.0%,0.17,-12,-3.9%,0.09,-0.58,11,1,7,0,0.09,1.7,-2.6,58
Tyler Higbee,LAR,TE,2016,1,58,61,33,95,378,57,60.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,4,6.9%,0,50%,0,-,14,7.0,3.5,2.3,0,0.0%,0.23,9,2.4%,0.12,1.56,12,2,14,0,0.15,3.4,,25
Tyler Johnson,TB,WR,2020,1,40,40,33,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,2,5.00%,0,100%,0,-,35,17.5,17.5,0.0,0,0.00%,0.88,0,-,-,-,0,2,35,0,-,5.5,0.0,61
Tyler Lockett,SEA,WR,2015,1,36,37,27,68,260,59,86.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,5,13.9%,0,80%,0,-,33,8.3,6.6,14.4,0,0.0%,0.89,72,27.7%,0.40,0.46,10,4,33,0,0.49,7.3,-2.0,50
Tyreek Hill,KC,WR,2016,1,47,47,27,66,338,50,75.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,6,12.8%,0,67%,0,-,98,24.5,16.3,21.7,2,50.0%,2.09,130,38.5%,0.46,0.75,17,4,98,2,1.48,25.8,16.1,5
Tyrod Taylor,LAC,QB,2011,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Van Jefferson,LAR,WR,2020,1,58,61,33,95,378,14,14.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,2,3.4%,0,100%,0,-,23,11.5,11.5,11.5,0,0.0%,0.38,23,6.1%,0.09,1.00,0,2,23,0,0.24,4.3,1.3,66
Will Dissly,SEA,TE,2018,1,36,37,27,68,260,43,63.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,1,2.8%,0,100%,0,-,17,17.0,17.0,-3.0,0,0.0%,0.46,-3,-1.2%,0.03,-5.67,20,1,17,0,0.25,2.7,1.1,28
Will Fuller,HOU,WR,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Willie Snead,BAL,WR,2014,1,26,28,34,82,232,59,72.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,7,26.9%,0,71%,0,-,106,21.2,15.1,12.1,0,0.0%,3.79,85,36.6%,0.66,1.25,64,5,106,0,1.29,15.6,5.2,22
Zach Ertz,PHI,TE,2013,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Zach Pascal,IND,WR,2017,1,34,34,46,77,224,58,75.3%,-,-,0,0,0,0,0,-,-,-,-,13,0,-,39.6,0.00,0,0,0,-,-,-,-,-,-,0,3,6,17.6%,0,50%,0,-,44,14.7,7.3,10.7,0,0.0%,1.29,64,28.6%,0.46,0.69,27,3,44,0,0.57,7.4,-2.6,49
Zack Moss,BUF,RB,2020,1,18,18,30,58,179,31,53.4%,50.0%,9.7,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,14,81,2,14.3%,5.8,0,0,0.0%,0,0,0,1,5.6%,0,0%,0,-,0,-,0.0,2.0,0,-,0.00,2,1.1%,0.09,0.00,0,14,81,2,1.40,20.1,8.6,5
